station_id,time,PM25_AQI_value,PM10_AQI_value,NO2_AQI_value,temperature,pressure,humidity,wind,weather
2007,8/26/2013 12:11:00 AM,98,46,23,26,1009,78,2,3
2007,8/26/2013 1:11:00 AM,93,48,20,26,1009,78,0,3
2007,8/26/2013 2:11:00 AM,92,52,17,26,1009,79,0,3
2007,8/26/2013 3:11:00 AM,88,43,12,26,1008,80,3,3
2007,8/26/2013 4:11:00 AM,90,41,15,26,1009,80,1,3
2007,8/26/2013 5:11:00 AM,108,49,16,26,1009,81,0,3
2007,8/26/2013 6:11:00 AM,114,52,17,26,1009,81,1,3
2007,8/26/2013 7:11:00 AM,112,41,18,26,1010,82,0,3
2007,8/26/2013 8:11:00 AM,100,42,19,27,1010,79,8,4
2007,8/26/2013 9:11:00 AM,104,51,21,27,1010,75,0,4
2007,8/26/2013 10:11:00 AM,68,23,36,26,1009,82,2,4
2007,8/26/2013 11:11:00 AM,77,26,35,27,1009,77,1,4
2007,8/26/2013 12:11:00 PM,77,27,33,27,1009,81,1,4
2007,8/26/2013 1:11:00 PM,81,28,23,28,1008,77,3,4
2007,8/26/2013 2:11:00 PM,85,30,17,28,1008,77,5,4
2007,8/26/2013 3:13:00 PM,85,30,17,28,1008,77,5,4
2007,8/26/2013 4:11:00 PM,91,37,15,28,1007,61,3,4
2007,8/26/2013 5:11:00 PM,100,36,16,28,1008,60,5,4
2007,8/26/2013 6:11:00 PM,94,36,19,28,1008,71,2,3
2007,8/26/2013 7:20:00 PM,94,33,20,27,1008,72,1,3
2007,8/26/2013 8:12:00 PM,79,54,25,27,1008,77,1,3
2007,8/26/2013 9:12:00 PM,96,60,24,27,1009,78,1,3
2007,8/26/2013 10:11:00 PM,104,68,25,26,1009,77,0,3
2007,8/26/2013 11:11:00 PM,105,57,21,26,1009,76,2,3
2007,8/27/2013 12:11:00 AM,98,46,23,26,1009,78,2,3
2007,8/27/2013 1:11:00 AM,93,48,20,26,1009,78,0,3
2007,8/27/2013 2:11:00 AM,92,52,17,26,1009,79,0,3
2007,8/27/2013 3:11:00 AM,88,43,12,26,1008,80,3,3
2007,8/27/2013 4:11:00 AM,90,41,15,26,1009,80,1,3
2007,8/27/2013 5:11:00 AM,108,49,16,26,1009,81,0,3
2007,8/27/2013 6:11:00 AM,114,52,17,26,1009,81,1,3
2007,8/27/2013 7:11:00 AM,112,41,18,26,1010,82,0,3
2007,8/27/2013 8:11:00 AM,100,42,19,27,1010,79,8,4
2007,8/27/2013 9:11:00 AM,104,51,21,27,1010,75,0,4
