station_id,time,PM25_AQI_value,PM10_AQI_value,NO2_AQI_value,temperature,pressure,humidity,wind,weather
2001,8/26/2013 12:11:00 AM,101,57,15,26,1009,78,2,3
2001,8/26/2013 1:11:00 AM,98,57,14,26,1009,78,0,3
2001,8/26/2013 2:11:00 AM,101,54,12,26,1009,79,0,3
2001,8/26/2013 3:11:00 AM,101,48,10,26,1008,80,3,3
2001,8/26/2013 4:11:00 AM,103,51,13,26,1009,80,1,3
2001,8/26/2013 5:11:00 AM,103,50,12,26,1009,81,0,3
2001,8/26/2013 6:11:00 AM,96,53,12,26,1009,81,1,3
2001,8/26/2013 7:11:00 AM,101,54,14,26,1010,82,0,3
2001,8/26/2013 8:11:00 AM,109,55,15,27,1010,79,8,4
2001,8/26/2013 9:11:00 AM,94,41,14,27,1010,75,0,4
2001,8/26/2013 10:11:00 AM,90,35,22,26,1009,82,2,4
2001,8/26/2013 11:11:00 AM,78,43,21,27,1009,77,1,4
2001,8/26/2013 12:11:00 PM,79,27,17,27,1009,81,1,4
2001,8/26/2013 1:11:00 PM,99,33,15,28,1008,77,3,4
2001,8/26/2013 2:11:00 PM,89,31,14,28,1008,77,5,4
2001,8/26/2013 3:11:00 PM,89,31,14,28,1008,77,5,4
2001,8/26/2013 4:11:00 PM,93,33,14,28,1007,61,3,4
2001,8/26/2013 5:11:00 PM,89,33,16,28,1008,60,5,4
2001,8/26/2013 6:11:00 PM,85,43,22,28,1008,71,2,3
2001,8/26/2013 7:20:00 PM,90,53,21,27,1008,72,1,3
2001,8/26/2013 8:11:00 PM,89,61,26,27,1008,77,1,3
2001,8/26/2013 9:12:00 PM,86,61,23,27,1009,78,1,3
2001,8/26/2013 10:11:00 PM,111,62,14,26,1009,77,0,3
2001,8/26/2013 11:11:00 PM,117,63,16,26,1009,76,2,3
2001,8/27/2013 12:11:00 AM,101,57,15,26,1009,78,2,3
2001,8/27/2013 1:11:00 AM,98,57,14,26,1009,78,0,3
2001,8/27/2013 2:11:00 AM,101,54,12,26,1009,79,0,3
2001,8/27/2013 3:11:00 AM,101,48,10,26,1008,80,3,3
2001,8/27/2013 4:11:00 AM,103,51,13,26,1009,80,1,3
2001,8/27/2013 5:11:00 AM,103,50,12,26,1009,81,0,3
2001,8/27/2013 6:11:00 AM,96,53,12,26,1009,81,1,3
2001,8/27/2013 7:11:00 AM,101,54,14,26,1010,82,0,3
2001,8/27/2013 8:11:00 AM,109,55,15,27,1010,79,8,4
2001,8/27/2013 9:11:00 AM,94,41,14,27,1010,75,0,4
2001,8/27/2013 10:11:00 AM,83,54,9,28,1010,73,1,4
2001,8/27/2013 11:11:00 AM,59,52,7,29,1011,72,2,4
2001,8/27/2013 12:11:00 PM,125,52,7,29,1010,71,0,1
2001,8/27/2013 1:11:00 PM,92,62,7,29,1010,74,0,1
2001,8/27/2013 2:11:00 PM,92,47,10,29,1010,72,0,1
2001,8/27/2013 3:11:00 PM,92,55,10,29,1009,75,0,1
2001,8/26/2013 4:11:00 PM,93,33,14,28,1007,61,3,4
2001,8/26/2013 5:11:00 PM,89,33,16,28,1008,60,5,4
2001,8/26/2013 6:11:00 PM,85,43,22,28,1008,71,2,3
2001,8/27/2013 7:30:00 PM,105,58,13,29,1009,76,0,1
2001,8/27/2013 8:11:00 PM,89,51,19,28,1009,81,0,1
2001,8/27/2013 9:11:00 PM,95,52,17,27,1009,82,0,1
2001,8/27/2013 10:11:00 PM,93,35,13,27,1010,82,1,1
2001,8/27/2013 11:11:00 PM,80,40,14,27,1009,84,2,1
2001,8/28/2013 12:11:00 AM,76,40,11,27,1009,84,8,1
2001,8/28/2013 1:11:00 AM,70,26,9,27,1009,85,0,1
2001,8/28/2013 2:11:00 AM,67,26,9,27,1009,85,0,1
