station_id,time,PM25_AQI_value,PM10_AQI_value,NO2_AQI_value,temperature,pressure,humidity,wind,weather
2008,8/26/2013 12:12:00 AM,68,59,16,26,1009,76,2,3
2008,8/26/2013 1:13:00 AM,83,38,29,26,1007,88,0,4
2008,8/26/2013 2:13:00 AM,101,37,17,26,1007,88,2,4
2008,8/26/2013 3:13:00 AM,93,33,16,27,1007,88,0,4
2008,8/26/2013 4:13:00 AM,96,41,20,27,1007,88,1,4
2008,8/26/2013 5:13:00 AM,94,42,15,26,1007,89,0,4
2008,8/26/2013 7:13:00 AM,84,29,14,26,1008,82,0,4
2008,8/26/2013 8:13:00 AM,68,23,19,26,1008,77,0,4
2008,8/26/2013 10:11:00 AM,58,32,27,26,1009,82,2,4
2008,8/26/2013 11:11:00 AM,69,38,27,27,1009,77,1,4
2008,8/26/2013 12:11:00 PM,74,33,21,27,1009,81,1,4
2008,8/26/2013 1:11:00 PM,78,40,12,28,1008,77,3,4
2008,8/26/2013 2:12:00 PM,76,47,10,28,1008,77,5,4
2008,8/26/2013 3:13:00 PM,76,47,10,28,1008,77,5,4
2008,8/26/2013 4:11:00 PM,100,43,13,28,1007,61,3,4
2008,8/26/2013 5:11:00 PM,100,34,13,28,1008,60,5,4
2008,8/26/2013 6:11:00 PM,99,51,20,28,1008,71,2,3
2008,8/26/2013 7:20:00 PM,101,62,18,27,1008,72,1,3
2008,8/26/2013 8:12:00 PM,101,62,17,27,1008,77,1,3
2008,8/26/2013 9:12:00 PM,102,61,17,27,1009,78,1,3
2008,8/26/2013 10:11:00 PM,105,59,16,26,1009,77,0,3
2008,8/26/2013 11:11:00 PM,94,51,16,26,1009,76,2,3
2008,8/27/2013 12:12:00 AM,88,49,25,26,1009,78,2,3
2008,8/27/2013 1:11:00 AM,86,47,32,26,1009,78,0,3
2008,8/27/2013 2:12:00 AM,93,51,21,26,1009,79,0,3
2008,8/27/2013 3:11:00 AM,107,63,29,26,1008,80,3,3
2008,8/27/2013 4:11:00 AM,112,58,28,26,1009,80,1,3
2008,8/27/2013 5:11:00 AM,104,51,37,26,1009,81,0,3
2008,8/27/2013 6:11:00 AM,103,56,30,26,1009,81,1,3
2008,8/27/2013 7:11:00 AM,108,54,17,26,1010,82,0,3
2008,8/27/2013 8:11:00 AM,96,54,20,27,1010,79,8,4
2008,8/27/2013 9:11:00 AM,86,53,14,27,1010,75,0,4
2008,8/27/2013 10:11:00 AM,91,55,11,28,1010,73,1,4
2008,8/27/2013 11:11:00 AM,93,51,10,29,1011,72,2,4
2008,8/27/2013 12:11:00 PM,86,50,9,29,1010,71,0,1
2008,8/27/2013 1:11:00 PM,73,54,9,29,1010,74,0,1
2008,8/27/2013 2:11:00 PM,72,52,9,29,1010,72,0,1
2008,8/27/2013 3:11:00 PM,90,55,14,29,1009,75,0,1
2008,8/27/2013 4:11:00 PM,90,55,14,29,1009,75,0,1
2008,8/27/2013 5:11:00 PM,89,34,13,28,1008,60,5,4
2008,8/27/2013 6:30:00 PM,88,53,15,29,1009,76,0,1
2008,8/27/2013 7:30:00 PM,88,53,15,29,1009,76,0,1
2008,8/27/2013 8:12:00 PM,89,42,16,28,1009,81,0,1
2008,8/27/2013 9:11:00 PM,86,42,17,27,1009,82,0,1
2008,8/27/2013 10:12:00 PM,83,34,16,27,1010,82,1,1
2008,8/27/2013 11:12:00 PM,71,37,18,27,1009,84,2,1
2008,8/28/2013 12:11:00 AM,64,39,14,27,1009,84,8,1
