station_id,time,PM25_AQI_value,PM10_AQI_value,NO2_AQI_value,temperature,pressure,humidity,wind,weather
2002,8/26/2013 12:12:00 AM,105,67,30,27,1008,89,0,4
2002,8/26/2013 1:12:00 AM,105,67,30,26,1007,88,0,4
2002,8/26/2013 2:12:00 AM,102,59,25,26,1007,88,2,4
2002,8/26/2013 3:12:00 AM,100,60,31,27,1007,88,0,4
2002,8/26/2013 4:12:00 AM,107,59,21,27,1007,88,1,4
2002,8/26/2013 5:12:00 AM,109,56,20,26,1007,89,0,4
2002,8/26/2013 6:12:00 AM,121,52,20,26,1007,87,0,4
2002,8/26/2013 7:12:00 AM,104,44,15,26,1008,82,0,4
2002,8/26/2013 8:12:00 AM,102,37,21,26,1008,77,0,4
2002,8/26/2013 9:12:00 AM,71,34,24,26,1008,80,1,4
2002,8/26/2013 10:11:00 AM,66,51,23,26,1009,82,2,4
2002,8/26/2013 11:11:00 AM,55,47,27,27,1009,77,1,4
2002,8/26/2013 12:11:00 PM,75,52,26,27,1009,81,1,4
2002,8/26/2013 1:11:00 PM,72,40,16,28,1008,77,3,4
2002,8/26/2013 2:11:00 PM,81,39,13,28,1008,77,5,4
2002,8/26/2013 3:12:00 PM,81,39,13,28,1008,77,5,4
2002,8/26/2013 4:11:00 PM,99,56,12,28,1007,61,3,4
2002,8/26/2013 5:11:00 PM,99,60,16,28,1008,60,5,4
2002,8/26/2013 6:11:00 PM,102,63,19,28,1008,71,2,3
2002,8/26/2013 7:20:00 PM,98,70,25,27,1008,72,1,3
2002,8/26/2013 8:11:00 PM,101,75,24,27,1008,77,1,3
2002,8/26/2013 9:12:00 PM,99,62,22,27,1009,78,1,3
2002,8/26/2013 10:11:00 PM,107,62,19,26,1009,77,0,3
2002,8/26/2013 11:11:00 PM,93,54,18,26,1009,76,2,3
2002,8/27/2013 12:11:00 AM,96,51,20,26,1009,78,2,3
2002,8/27/2013 1:11:00 AM,80,46,18,26,1009,78,0,3
2002,8/27/2013 2:11:00 AM,83,43,12,26,1009,79,0,3
2002,8/27/2013 3:11:00 AM,75,43,11,26,1008,80,3,3
2002,8/27/2013 4:11:00 AM,92,52,17,26,1009,80,1,3
2002,8/27/2013 5:11:00 AM,86,47,19,26,1009,81,0,3
2002,8/27/2013 6:11:00 AM,94,39,14,26,1009,81,1,3
2002,8/27/2013 7:11:00 AM,87,36,13,26,1010,82,0,3
2002,8/27/2013 8:11:00 AM,86,49,16,27,1010,79,8,4
2002,8/27/2013 9:11:00 AM,88,55,17,27,1010,75,0,4
2002,8/27/2013 10:11:00 AM,91,55,14,28,1010,73,1,4
2002,8/27/2013 11:11:00 AM,86,52,12,29,1011,72,2,4
2002,8/27/2013 12:11:00 PM,96,54,10,29,1010,71,0,1
2002,8/27/2013 1:11:00 PM,86,58,10,29,1010,74,0,1
2002,8/27/2013 2:11:00 PM,102,55,9,29,1010,72,0,1
2002,8/27/2013 3:11:00 PM,103,53,9,29,1009,75,0,1
2002,8/27/2013 4:11:00 PM,99,56,12,28,1007,61,3,4
2002,8/27/2013 5:11:00 PM,99,60,16,28,1008,60,5,4
2002,8/27/2013 6:11:00 PM,102,63,19,28,1008,71,2,3
2002,8/27/2013 7:30:00 PM,105,56,10,29,1009,76,0,1
2002,8/27/2013 8:11:00 PM,103,51,14,28,1009,81,0,1
2002,8/27/2013 9:11:00 PM,87,46,11,27,1009,82,0,1
2002,8/27/2013 10:11:00 PM,88,43,13,27,1010,82,1,1
2002,8/27/2013 11:11:00 PM,81,38,10,27,1009,84,2,1
2002,8/28/2013 12:11:00 AM,75,34,10,27,1009,84,8,1
2002,8/28/2013 1:11:00 AM,65,29,9,27,1009,85,0,1
2002,8/28/2013 2:11:00 AM,69,27,8,27,1009,85,0,1
2002,8/28/2013 3:11:00 AM,62,23,6,27,1008,85,4,1
2002,8/28/2013 4:11:00 AM,75,25,7,27,1008,85,3,1
2002,8/28/2013 5:11:00 AM,78,28,7,27,1008,86,5,1
2002,8/28/2013 6:11:00 AM,80,26,7,27,1008,88,4,1
2002,8/28/2013 7:11:00 AM,77,26,9,27,1008,89,4,1
2002,8/28/2013 8:12:00 AM,87,36,13,27,1008,88,5,1
2002,8/28/2013 9:11:00 AM,102,55,17,28,1008,87,2,1
2002,8/28/2013 10:11:00 AM,121,63,18,29,1008,82,2,1
2002,8/28/2013 11:11:00 AM,124,64,20,30,1008,78,0,1
