station_id,time,PM25_AQI_value,PM10_AQI_value,NO2_AQI_value,temperature,pressure,humidity,wind,weather
2005,8/26/2013 12:12:00 AM,84,29,17,27,1008,89,0,4
2005,8/26/2013 1:12:00 AM,84,29,17,26,1007,88,0,4
2005,8/26/2013 2:12:00 AM,91,32,20,26,1007,88,2,4
2005,8/26/2013 3:12:00 AM,83,29,16,27,1007,88,0,4
2005,8/26/2013 4:12:00 AM,85,40,25,27,1007,88,1,4
2005,8/26/2013 5:12:00 AM,100,54,20,26,1007,89,0,4
2005,8/26/2013 6:12:00 AM,92,54,10,26,1007,87,0,4
2005,8/26/2013 7:12:00 AM,65,54,14,26,1008,82,0,4
2005,8/26/2013 8:12:00 AM,52,54,18,26,1008,77,0,4
2005,8/26/2013 9:12:00 AM,57,54,32,26,1008,80,1,4
2005,8/26/2013 10:11:00 AM,49,25,33,26,1009,82,2,4
2005,8/26/2013 11:11:00 AM,56,33,31,27,1009,77,1,4
2005,8/26/2013 12:11:00 PM,62,20,26,27,1009,81,1,4
2005,8/26/2013 1:11:00 PM,61,28,14,28,1008,77,3,4
2005,8/26/2013 2:11:00 PM,65,50,11,28,1008,77,5,4
2005,8/26/2013 3:11:00 PM,65,50,11,28,1008,77,5,4
2005,8/26/2013 4:11:00 PM,78,27,9,28,1007,61,3,4
2005,8/26/2013 5:11:00 PM,82,27,12,28,1008,60,5,4
2005,8/26/2013 6:11:00 PM,80,43,17,28,1008,71,2,3
2005,8/26/2013 7:20:00 PM,81,63,20,27,1008,72,1,3
2005,8/26/2013 8:11:00 PM,77,50,18,27,1008,77,1,3
2005,8/26/2013 9:12:00 PM,90,60,17,27,1009,78,1,3
2005,8/26/2013 10:11:00 PM,84,39,17,26,1009,77,0,3
2005,8/26/2013 11:11:00 PM,86,46,22,26,1009,76,2,3
2005,8/27/2013 12:11:00 AM,87,51,26,26,1009,78,2,3
2005,8/27/2013 1:11:00 AM,87,50,20,26,1009,78,0,3
2005,8/27/2013 2:11:00 AM,92,48,15,26,1009,79,0,3
2005,8/27/2013 3:11:00 AM,96,35,13,26,1008,80,3,3
2005,8/27/2013 4:11:00 AM,89,45,12,26,1009,80,1,3
2005,8/27/2013 5:11:00 AM,88,37,10,26,1009,81,0,3
2005,8/27/2013 6:11:00 AM,88,36,11,26,1009,81,1,3
2005,8/27/2013 7:11:00 AM,92,37,13,26,1010,82,0,3
2005,8/27/2013 8:11:00 AM,97,50,22,27,1010,79,8,4
2005,8/27/2013 9:11:00 AM,98,38,14,27,1010,75,0,4
2005,8/27/2013 10:11:00 AM,85,42,10,28,1010,73,1,4
2005,8/27/2013 11:11:00 AM,98,42,10,29,1011,72,2,4
2005,8/27/2013 12:11:00 PM,82,42,10,29,1010,71,0,1
2005,8/27/2013 1:11:00 PM,89,55,8,29,1010,74,0,1
2005,8/27/2013 2:11:00 PM,78,53,8,29,1010,72,0,1
2005,8/27/2013 3:11:00 PM,91,54,8,29,1009,75,0,1
2005,8/27/2013 4:11:00 PM,78,27,9,28,1007,61,3,4
2005,8/27/2013 5:11:00 PM,82,27,12,28,1008,60,5,4
2005,8/27/2013 6:11:00 PM,80,43,17,28,1008,71,2,3
2005,8/27/2013 7:30:00 PM,84,52,9,29,1009,76,0,1
2005,8/27/2013 8:11:00 PM,80,51,12,28,1009,81,0,1
2005,8/27/2013 9:11:00 PM,95,48,9,27,1009,82,0,1
2005,8/27/2013 10:11:00 PM,74,39,8,27,1010,82,1,1
2005,8/27/2013 11:12:00 PM,71,43,9,27,1009,84,2,1
2005,8/28/2013 12:11:00 AM,68,41,6,27,1009,84,8,1
2005,8/28/2013 1:11:00 AM,65,32,7,27,1009,85,0,1
2005,8/28/2013 2:11:00 AM,60,26,6,27,1009,85,0,1
2005,8/28/2013 3:11:00 AM,53,25,5,27,1008,85,4,1
2005,8/28/2013 4:11:00 AM,63,29,5,27,1008,85,3,1
2005,8/28/2013 5:11:00 AM,62,32,5,27,1008,86,5,1
2005,8/28/2013 6:11:00 AM,65,31,5,27,1008,88,4,1
2005,8/28/2013 7:11:00 AM,66,35,6,27,1008,89,4,1
2005,8/28/2013 8:12:00 AM,65,42,9,27,1008,88,5,1
2005,8/28/2013 9:11:00 AM,100,51,15,28,1008,87,2,1
2005,8/28/2013 10:11:00 AM,110,50,15,29,1008,82,2,1
2005,8/28/2013 11:11:00 AM,115,45,14,30,1008,78,0,1
2005,8/28/2013 12:11:00 PM,110,39,10,32,1007,71,1,1
2005,8/28/2013 1:11:00 PM,106,51,9,32,1007,69,4,1
2005,8/28/2013 2:11:00 PM,107,54,8,33,1006,66,0,1
2005,8/28/2013 3:11:00 PM,117,54,9,33,1005,67,0,1
2005,8/28/2013 4:11:00 PM,126,50,8,33,1005,66,2,1
2005,8/28/2013 5:12:00 PM,127,51,9,33,1005,65,0,1
2005,8/28/2013 6:12:00 PM,117,50,10,33,1005,65,2,1
2005,8/28/2013 7:12:00 PM,107,53,15,32,1005,69,1,1
2005,8/28/2013 8:11:00 PM,95,48,14,30,1005,74,0,1
2005,8/28/2013 9:12:00 PM,74,33,11,30,1006,76,0,1
2005,8/28/2013 10:11:00 PM,47,29,9,29,1006,78,4,1
2005,8/28/2013 11:11:00 PM,50,16,11,29,1005,80,0,1
2005,8/29/2013 12:12:00 AM,33,27,10,29,1005,81,0,1
2005,8/29/2013 1:11:00 AM,40,31,12,29,1005,84,0,1
2005,8/29/2013 2:11:00 AM,37,18,13,29,1005,82,0,1
2005,8/29/2013 3:11:00 AM,26,15,13,29,1005,83,0,1
2005,8/29/2013 4:11:00 AM,40,21,12,29,1004,83,0,1
2005,8/29/2013 5:11:00 AM,38,17,9,28,1004,83,0,1
2005,8/29/2013 6:11:00 AM,29,15,11,28,1004,83,1,1
2005,8/29/2013 7:11:00 AM,36,22,12,28,1004,83,0,1
2005,8/29/2013 8:11:00 AM,31,38,12,29,1004,79,1,4
2005,8/29/2013 9:12:00 AM,54,29,15,30,1004,75,0,4
2005,8/29/2013 10:11:00 AM,68,45,22,32,1004,69,2,4
2005,8/29/2013 11:11:00 AM,84,63,26,33,1004,67,0,4
2005,8/29/2013 12:29:00 PM,89,57,19,33,1004,66,0,4
2005,8/29/2013 1:12:00 PM,92,65,8,31,1005,68,0,1
2005,8/29/2013 2:11:00 PM,106,80,14,31,1005,68,3,1
2005,8/29/2013 3:11:00 PM,109,76,12,31,1005,67,7,1
2005,8/29/2013 4:12:00 PM,112,83,16,31,1005,70,0,1
2005,8/29/2013 5:12:00 PM,115,58,12,31,1002,62,3,1
2005,8/29/2013 6:12:00 PM,117,51,18,28,1002,86,0,1
2005,8/29/2013 7:11:00 PM,118,76,45,28,1004,83,0,1
2005,8/29/2013 8:11:00 PM,142,56,59,29,1003,80,0,1
2005,8/29/2013 9:12:00 PM,147,74,54,29,1004,82,0,1
2005,8/29/2013 10:12:00 PM,132,63,46,30,1004,84,2,1
2005,8/29/2013 11:12:00 PM,107,44,21,30,1004,82,1,1
2005,8/30/2013 12:11:00 AM,71,35,16,29,1004,82,2,1
2005,8/30/2013 1:12:00 AM,50,34,14,29,1004,83,0,1
